baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
AAEL005433 74.7820911735581 -2.04591316344715 0.378880730172933 -5.39988708983256 6.66828527673796e-08 3.34170114812851e-07 1.01225990420789e-08 -1.94753702728684
AAEL005455 2585.41998164677 -1.2726709629732 0.134839678442557 -9.43840105281303 3.78511101027068e-21 7.31114403391604e-20 1.63228584704714e-22 -1.25946787619273
AAEL005473 134.718444800135 -2.2411184983164 0.321039847027276 -6.98081100856613 2.93480895251128e-12 2.42609518463485e-11 3.30376403740197e-13 -2.17321824167626
AAEL005510 139.302459105377 -1.32771794324744 0.259736171231411 -5.11179454502897 3.19112783670681e-07 1.45446708616912e-06 2.39796272988696e-08 -1.27904194355403
AAEL005524 3149.95010387653 -1.28034641991455 0.159477874947075 -8.02836393662414 9.87810835564951e-16 1.13162168369854e-14 5.88763092211823e-17 -1.25878231358561
AAEL005536 4060.24644236779 -2.02035857762645 0.276770284945177 -7.29976694581445 2.88266600606976e-13 2.62674687896601e-12 3.74644965022688e-14 -1.9670432957114
AAEL005554 91.7641229808701 -2.4655095570656 0.389909112709599 -6.32329298469589 2.56047157593509e-10 1.69519407664654e-09 4.72803192544211e-11 -2.36907557212972
AAEL005556 285.442969658241 -1.65512599946017 0.302989857509585 -5.46264489862603 4.6909235952618e-08 2.40737553553913e-07 4.54231704165311e-09 -1.58903799987258
AAEL005585 143.289165188514 -1.6191376278848 0.344155861524285 -4.70466381340581 2.54284622551265e-06 1.00476515703226e-05 2.85318381384423e-07 -1.53352620263911
AAEL005592 150.569279594916 -1.1567736216393 0.247150702427349 -4.68043833288047 2.86262209678762e-06 1.1255309607824e-05 1.84987328323608e-07 -1.11355088374935
AAEL005602 157.416883564341 -1.92517487694382 0.428549701278252 -4.4923024592049 7.04572620975554e-06 2.6046712222314e-05 1.10428568287738e-06 -1.79606184886587
AAEL005606 50.6623086367421 -1.99818812866526 0.496900804385288 -4.02130185950735 5.78773802115177e-05 0.000185074280092388 9.72558114851928e-06 -1.82640778215693
AAEL005615 336.865573820287 -1.38185168363582 0.213481569698156 -6.47293199871836 9.61192183989767e-11 6.74926535310932e-10 6.06273232325827e-12 -1.34878634537203
AAEL005618 1848.45733453715 -2.28657690723637 0.31373196894885 -7.28831338067804 3.13859250144152e-13 2.85124647562461e-12 4.60420459581067e-14 -2.22156119695286
AAEL005628 883.067989341011 -1.49053813754649 0.169069285728546 -8.81613789946253 1.18475551653878e-18 1.8295506598866e-17 7.77399498187151e-20 -1.46953015081782
AAEL005638 1103.08845341836 -1.39320155426673 0.156026300141199 -8.9292738019547 4.28814349248873e-19 6.8893094037467e-18 2.35939209504855e-20 -1.37530241239283
AAEL005739 738.373432798481 -1.19525044162753 0.250395386106265 -4.7734523395742 1.81094420426055e-06 7.32268497783931e-06 1.24890471091085e-07 -1.15031384809386
AAEL005744 1636.45931201168 -2.05201565975286 0.173303280146722 -11.840604851885 2.40710681659166e-32 1.03731530937381e-30 1.41814618758424e-33 -2.03147404513676
AAEL005749 1180.6415493417 -1.91883184813016 0.305315497680733 -6.28475089769821 3.28379800950977e-10 2.14083543634725e-09 4.05703391983887e-11 -1.85362484978903
AAEL005752 39.6792662069887 -3.09521286245818 0.585795941687679 -5.28377314042304 1.26549948824443e-07 6.06100333150431e-07 3.58076611755396e-08 -2.90127528002952
AAEL005791 205.698597090024 -1.78503706312199 0.268761110457327 -6.6417237973327 3.10035546230817e-11 2.30344929397765e-10 2.80369867715899e-12 -1.73392681904965
AAEL005796 594.52154965975 -1.28705252758297 0.201006182024635 -6.40304947150947 1.52303814818919e-10 1.04126611540288e-09 1.04134078111948e-11 -1.25781157171823
AAEL005821 604.651204312974 -1.97445550273711 0.307883138110242 -6.41300304672784 1.42680667297945e-10 9.81093966322335e-10 1.9413673157867e-11 -1.90851257879194
AAEL005826 295.455719166146 -1.9485323950794 0.354260463810176 -5.50028183817734 3.79184653684056e-08 1.96796835262025e-07 4.92554148894692e-09 -1.86093798095502
AAEL005851 139.022505696018 -1.3278395388112 0.283779457420768 -4.67912494751999 2.88101841699667e-06 1.13239107157357e-05 2.40001653223354e-07 -1.26963870895624
AAEL005858 79.6916666362556 -1.5607798421251 0.329987216460191 -4.72981910895747 2.24719975025412e-06 8.95354586741769e-06 2.36592979053391e-07 -1.4821688122905
AAEL005868 999.529141317867 -1.71186182263711 0.174891192213968 -9.78815342823412 1.2658652069597e-22 2.7879396633723e-21 8.24341610049335e-24 -1.68990534230619
AAEL005888 79.8409674848787 -2.40361594543846 0.438935673588588 -5.47600956146334 4.3502419296038e-08 2.24411572660677e-07 8.90581068207932e-09 -2.27924055034205
AAEL005890 360.775655788042 -1.19123860576031 0.261674871221793 -4.55236148659695 5.30470859622719e-06 2.0013371211493e-05 3.68337756872124e-07 -1.1423733389962
AAEL005898 153.287557405615 -2.28072182922032 0.266889181274072 -8.54557617634645 1.27896567121941e-17 1.79400860368344e-16 1.36273087466263e-18 -2.23432048983608
AAEL005900 268.844937588976 -1.19485379931899 0.223147299071973 -5.35455192282477 8.57686899240092e-08 4.21325453342756e-07 5.18458003263926e-09 -1.15930809450048
AAEL005905 95.8806047403557 -1.15014264542464 0.292845982864195 -3.92746601532864 8.5845546465231e-05 0.000265132804179938 6.24321001189122e-06 -1.08981089641537
AAEL005911 242.684361114 -1.06945620862905 0.245890454373836 -4.34931974627658 1.36560478070755e-05 4.80295352601827e-05 9.13278281383668e-07 -1.0275110889107
AAEL005922 198.207529660371 -2.93949282723995 0.35171491229876 -8.35760078532874 6.4006617787402e-17 8.26890688883353e-16 1.43826185008202e-17 -2.8685577203302
AAEL005923 52.0393383415117 -3.6988289686892 0.456648874665344 -8.09994105733842 5.49858222531933e-16 6.42865582993504e-15 8.0322779767841e-17 -3.59798211540258
AAEL005938 119.365236518675 -2.77808334204116 0.294821247888765 -9.4229413990179 4.3862492443447e-21 8.41779055140558e-20 5.95088897463341e-22 -2.72702838671919
AAEL005951 585.044900913758 -1.89583611952753 0.232688324241436 -8.14753437117207 3.7141934040459e-16 4.43363266640959e-15 3.86380262737686e-17 -1.85782033483687
AAEL005955 22.29103340728 -2.57579873015224 0.55801187511804 -4.61602852019478 3.91153215782688e-06 1.50862550461969e-05 8.41517218695525e-07 -2.38172592259038
AAEL005956 250.089085509127 -1.78114246221022 0.342090749428883 -5.20663731826662 1.92293407907068e-07 9.01573609656979e-07 2.35497715401297e-08 -1.69778841401746
AAEL005962 203.295615696586 -1.22149334151543 0.234973578467642 -5.19842847643248 2.00980427950786e-07 9.38249264156642e-07 1.43599763956633e-08 -1.18197748368132
AAEL005972 31.7731416101509 -1.83054659597045 0.4352039618136 -4.20618090961793 2.59722354489666e-05 8.78039452492919e-05 3.72096576245329e-06 -1.69683787468452
AAEL006009 115.027508826193 -1.29739317448111 0.334899198078844 -3.87398113200519 0.000107071706138283 0.00032530286489506 9.02069229602722e-06 -1.21689211215932
AAEL006011 5257.62596133341 -1.83470786995519 0.199684293973668 -9.18804295242731 4.00053156906559e-20 7.07471782813866e-19 2.91621135515134e-21 -1.80645860160656
AAEL006012 499.003099920959 -2.3693267391405 0.217865697541947 -10.875171107119 1.51371509849148e-27 4.74257667472252e-26 1.37712950824777e-28 -2.33897165678016
AAEL006023 336.993578061009 -2.38669775560005 0.301045668881076 -7.92802555330194 2.22657502351782e-15 2.47243033076579e-14 3.06355200223505e-16 -2.32808843803258
AAEL006034 81.2750159033356 -3.89126344326421 0.877404709419295 -4.43496986224249 9.2085170241389e-06 3.3451633511e-05 4.80991561300765e-06 -3.50581786555629
AAEL006039 215.239727926083 -1.15000066166184 0.19874527214821 -5.78630449535551 7.19517386937856e-09 4.05709921959243e-08 3.50450096837157e-10 -1.12196603770518
AAEL006053 909.426176441484 -2.90383535196614 0.784818038771443 -3.70001096879962 0.000215590148484532 0.000620419383428125 9.37179778830256e-05 -2.5214331431456
AAEL006073 321.786554506604 -1.72205196777224 0.180070005163519 -9.56323606593152 1.1413103621367e-21 2.29744043723875e-20 1.06568769733634e-22 -1.69898058684357
AAEL006095 2076.41079308773 -1.22397257161702 0.177435032162403 -6.89814495311584 5.26859739276211e-12 4.25228174965526e-11 2.31957548899816e-13 -1.20094763446418
AAEL006121 267.925057936971 -2.45868860872072 0.244450719609177 -10.0580133805768 8.46900303596498e-24 2.08872911653541e-22 1.16085133228158e-24 -2.42103804176139
AAEL006123 80.5834474555016 -3.8269563647335 0.458495326136714 -8.34677290383627 7.01534250206077e-17 8.99485966134258e-16 1.72474993726012e-17 -3.72704635933072
AAEL006125 240.481554706048 -1.0830989179319 0.232401753019424 -4.66045932898527 3.15504501571747e-06 1.23198470240822e-05 1.91734729230193e-07 -1.0454413643464
AAEL006129 658.118217875792 -1.32686855969206 0.147597083509089 -8.98980202146302 2.47676174025359e-19 4.05001436895988e-18 1.36782629035461e-20 -1.31106752776981
AAEL006146 44.415687390284 -2.70765777344695 0.422229601030424 -6.41276160373193 1.42906903167727e-10 9.82083882045574e-10 2.52598420916006e-11 -2.60102284961136
AAEL006191 267.108947793785 -1.88875497223055 0.192292791319465 -9.82228693686531 9.02719895960956e-23 2.03700706958146e-21 6.65085962785729e-24 -1.86304107713148
AAEL006208 194.519111045977 -1.78120822592562 0.237803356552532 -7.49025687335975 6.87389474816608e-14 6.7422910114099e-13 5.30199765281143e-15 -1.74117699823173
AAEL006209 205.388915721233 -1.71262538779776 0.241049876353211 -7.10485901800774 1.20445426622228e-12 1.0336139882024e-11 1.01798449181651e-13 -1.67111453015301
AAEL006238 84.1887616263341 -2.75885639314979 0.385710357826647 -7.15266348742888 8.51100712364214e-13 7.41575854269462e-12 1.36718217901306e-13 -2.67046449512167
AAEL006276 76.1386187334325 -2.10435734992261 0.543491643356903 -3.87192218251038 0.000107980429129149 0.000327896815699479 2.26960553248042e-05 -1.90025147556526
AAEL006279 196.758481468577 -1.12299052975069 0.230309326120109 -4.87600979373733 1.08253236215988e-06 4.53410133582544e-06 6.94572438470092e-08 -1.08569296447287
AAEL006298 166.50796685931 -2.07696359247074 0.290623182735223 -7.14658608072225 8.89626109505068e-13 7.74013620201312e-12 1.05032735462924e-13 -2.01943921059923
AAEL006340 81.7715451582273 -1.67102154018913 0.302555832626332 -5.52301876213673 3.33224136174187e-08 1.74002472157098e-07 3.04405624113183e-09 -1.60538530612673
AAEL006354 190.988678574052 -4.09644090195395 0.368188386151288 -11.1259373082744 9.38145949269698e-29 3.15454878772743e-27 1.43306030957092e-29 -4.03531662320203
AAEL006356 188.509714254112 -1.15689509890094 0.265275395977853 -4.36110968616751 1.2940447148099e-05 4.57282763785843e-05 9.69948929414656e-07 -1.10712020460118
AAEL006372 2193.85890274443 -1.41386512962691 0.237318838328486 -5.95766075540071 2.55873974885946e-09 1.52337538065513e-08 1.5140074481849e-10 -1.37269495572681
AAEL006390 1502.28750921647 -1.8270697199902 0.26846176303463 -6.80569813495011 1.00560372511486e-11 7.90249615977363e-11 9.26837353791773e-13 -1.77601258437117
AAEL006403 5.1414416347304 -5.76971077035028 1.58971801062932 -3.6293925914988 0.000284088905791178 0.000799238573751897 0.00230779874561068 -5.55922702520392
AAEL006407 84.9817675698491 -1.59726235673294 0.319446799934771 -5.00008876926955 5.7303925231599e-07 2.50838634209607e-06 5.87766288994304e-08 -1.5237524629603
AAEL006414 16.4761460072259 -7.44857829901487 1.32879368472095 -5.60551903930753 2.07631795735282e-08 1.1144337885306e-07 0.000167175778947069 -8.02028844999437
AAEL006425 33861.5194646276 -2.41004846740237 0.27785051355939 -8.67390323137633 4.17555192587451e-18 6.14593875945303e-17 5.02661525485432e-19 -2.35652613103199
AAEL006451 369.646698791526 -1.63640781830621 0.289790784046167 -5.64685941857114 1.63405341577091e-08 8.89858377009918e-08 1.40560004536972e-09 -1.57579815274811
AAEL006453 103.102021710709 -1.87336603538399 0.301936236968121 -6.20450878700519 5.48680079775823e-10 3.50058477406948e-09 6.27932637060624e-11 -1.80953260437375
AAEL006469 572.531335521695 -1.26142195402272 0.17131204178632 -7.36329998095584 1.79418555494241e-13 1.67714901874295e-12 8.09669766611317e-15 -1.24022524565288
AAEL006483 5605.17263607383 -2.59683360259253 0.293936935265373 -8.83466244297624 1.00400967384003e-18 1.55647577618551e-17 1.61136959034551e-19 -2.5438666747023
AAEL006501 172.684848692221 -1.28146334574117 0.240142870976747 -5.33625395802506 9.48864792639912e-08 4.63445132149862e-07 6.41394789323342e-09 -1.23983229433401
AAEL006502 231.919388485968 -1.58297381775438 0.264669344361552 -5.98094887631548 2.21841498421796e-09 1.3313835930925e-08 1.56731150632651e-10 -1.53240508574626
AAEL006523 72.4381398960041 -1.67479730296789 0.334084730621825 -5.0130914389611 5.35624271004834e-07 2.3558389546738e-06 6.04256014549271e-08 -1.59466988025277
AAEL006525 508.200773592579 -1.17558040334517 0.168906290545742 -6.95995631392313 3.40378271697195e-12 2.79442601736549e-11 1.58174921814855e-13 -1.15518964096435
AAEL006549 294.202091267909 -1.50169918821745 0.267863663951736 -5.60620715054517 2.06808426383954e-08 1.11101358494386e-07 1.53847506634158e-09 -1.44960079593822
AAEL006556 113.820366455235 -1.50584595194579 0.271417899350615 -5.54807164725916 2.88837519600162e-08 1.52492413598723e-07 2.28918583546788e-09 -1.45249186005497
AAEL006587 277.521779897607 -1.39488387259338 0.285211357504223 -4.89070240680274 1.00476777481868e-06 4.22916534838171e-06 8.74874950982149e-08 -1.33590723768775
AAEL006610 408.031150909063 -1.11433398086024 0.21957886147008 -5.07486910807249 3.87762831315462e-07 1.74012214940326e-06 2.32679219379375e-08 -1.08053628495617
AAEL006637 195.347925892114 -1.54787784797508 0.222974925385217 -6.94193683572682 3.86760152091969e-12 3.15783579721055e-11 2.52710336637478e-13 -1.51177589974198
AAEL006640 289.415972078889 -1.56377405844238 0.288550608045413 -5.41941002666771 5.97960338467845e-08 3.02195281976743e-07 5.53337556039617e-09 -1.50341955934134
AAEL006655 245.5818044195 -1.82388379795565 0.204227710279607 -8.93063823444221 4.23558047089234e-19 6.81403289501912e-18 3.77831996737528e-20 -1.79459292387189
AAEL006691 1077.36061138113 -2.28613175692557 0.441627987210051 -5.17660072081939 2.25965087344129e-07 1.05159658776876e-06 4.70891291495538e-08 -2.15074241618825
AAEL006699 1231.37117294733 -2.39089953125554 0.37302684569002 -6.40945701061511 1.46038818709078e-10 1.00130119410125e-09 2.4521436865349e-11 -2.30593261516063
AAEL006704 19469.9589782148 -1.86556185208257 0.434950081486453 -4.2891401369715 1.79366178534458e-05 6.2132735727389e-05 2.70388250079263e-06 -1.73001159132046
AAEL006712 160.704201456869 -2.40167657068705 0.291260357538489 -8.24580657314369 1.64049854272068e-16 2.02509111731715e-15 2.28041564289791e-17 -2.34764980744687
AAEL006715 283.339524284142 -1.03090984947935 0.182433818658106 -5.65087031046226 1.59637502976436e-08 8.70929101019067e-08 6.43584987093572e-10 -1.00796748567155
AAEL006726 610.578196531686 -2.72410714050459 0.326717085268487 -8.33781661055772 7.56748160628691e-17 9.64066466747565e-16 1.53131670607864e-17 -2.66000978927707
AAEL006744 1025.66996889051 -1.36406854581426 0.156743187296087 -8.70256991289544 3.24451632587222e-18 4.81713823158417e-17 1.86644647159406e-19 -1.34616230511339
AAEL006750 106.65162548121 -1.73081150972342 0.362149946669863 -4.77926760900848 1.75934894678153e-06 7.12634827883648e-06 2.10833155720333e-07 -1.63713599633291
AAEL006752 289.338284302161 -1.47968516956833 0.21712117202069 -6.81502018341777 9.42505323328337e-12 7.45572302489752e-11 6.0490123183258e-13 -1.44563807724488
AAEL006787 118.236731069256 -2.21915542957407 0.381809927662916 -5.81219939239839 6.16573375366135e-09 3.51146773938242e-08 8.61749424886248e-10 -2.1221183677249
AAEL006800 345.422041754253 -1.19642322507656 0.226433664853982 -5.2837692038774 1.26552669564452e-07 6.06100333150431e-07 8.24374536236472e-09 -1.1598526475064
AAEL006820 2314.35265826034 -1.57741447557459 0.143447390916164 -10.9964668266186 3.97398949290941e-28 1.28906284176249e-26 1.61357331089741e-29 -1.56255142191709
AAEL006823 573.093644168595 -1.34357913959671 0.254953276880431 -5.26990339577721 1.36495577619479e-07 6.51218109529864e-07 1.03221958882066e-08 -1.29638875331359
AAEL006838 97.7208177488799 -1.28040241905892 0.297046961023545 -4.3104376986285 1.62931728762553e-05 5.68522667710784e-05 1.33151686052284e-06 -1.21714263415033
AAEL006865 122.619485536269 -1.79768675669041 0.379330420896268 -4.73910516441812 2.14664079775692e-06 8.58153087837387e-06 2.82583611501372e-07 -1.69527977189044
AAEL006876 332.721026132229 -2.35778335964849 0.247034600363481 -9.54434462289615 1.36970882010995e-21 2.74793515725251e-20 1.558442874284e-22 -2.31867325311401
AAEL006884 53.0673301180925 -2.08704133369691 0.481206233272322 -4.33710369773165 1.44372521730275e-05 5.06725901762509e-05 2.61169185580795e-06 -1.92763594478633
AAEL006890 1422.23852593278 -3.78817304284664 0.262241642314736 -14.4453528028938 2.68180551238164e-47 2.54069146042061e-45 5.23514247580867e-48 -3.75525831932357
AAEL006892 148.224620470956 -3.71948300302548 0.437841463421346 -8.49504515621016 1.97855976655508e-17 2.70849402905596e-16 4.9326752629392e-18 -3.62583697431598
AAEL006953 5263.23011192353 -1.595469319906 0.302697742189105 -5.27083323571425 1.35805819117797e-07 6.48186350583423e-07 1.46162848070938e-08 -1.52876875426664
AAEL006963 185.557385250679 -1.09173182340013 0.261253787901092 -4.1788172036512 2.93029085080047e-05 9.82828937510682e-05 1.9827526500038e-06 -1.04410922888864
AAEL006983 98.9251407990125 -1.88341828933557 0.395857537956078 -4.75781842897368 1.95696401564344e-06 7.87867772503733e-06 2.73135370773604e-07 -1.77319276083544
AAEL006991 26.783785709175 -2.07724071707743 0.476260684967408 -4.36156244393674 1.29136928482937e-05 4.56472465294884e-05 2.09589522683216e-06 -1.92204608227452
AAEL006998 462.753859686286 -1.22602417203811 0.16735945346318 -7.32569416706327 2.37665241897053e-13 2.18399537530802e-12 1.00622149289054e-14 -1.20589012567573
AAEL007010 3084.60910364845 -1.4434189288748 0.345731490669434 -4.17497094661506 2.98024085901303e-05 9.97900003759848e-05 2.85678549721845e-06 -1.35658444063833
AAEL007013 40.2210959804952 -3.22642169467197 0.471127454278579 -6.84829904385954 7.47332191543414e-12 5.95918795621492e-11 1.18665223268222e-12 -3.10741029573235
AAEL007045 45.3930646905689 -2.05533735591587 0.398280383736604 -5.16052871254422 2.46253389494392e-07 1.13714766359557e-06 3.53895470840271e-08 -1.9471631741095
AAEL007053 56.0597970950924 -1.99284367648145 0.536031967562072 -3.71777020229803 0.000200988967187285 0.000582331383814228 4.14981260291406e-05 -1.79079434997994
AAEL007055 850.147958202359 -1.37070208111507 0.24485647973199 -5.5979816528253 2.1686169599744e-08 1.16136297223932e-07 1.39297365221495e-09 -1.32709125357911
AAEL007058 141.614612143622 -1.48363715418022 0.231204484822742 -6.41699124183375 1.38993915908283e-10 9.56845659859964e-10 1.11883723358125e-11 -1.44491651295297
AAEL007084 427.476304751756 -1.24052199773286 0.223607899868076 -5.54775568512894 2.89359825673651e-08 1.52700629490114e-07 1.6637787429346e-09 -1.20453440485062
AAEL007097 1237.10862743085 -3.21917483275076 0.434303732451369 -7.41226609907441 1.24159312314367e-13 1.18377772451805e-12 3.39359292967001e-14 -3.11528475597496
AAEL007098 30.3581514969585 -3.15805992771708 0.576879673154399 -5.47438239667675 4.39040091411913e-08 2.26287632607254e-07 1.05262416704296e-08 -2.97452029645595
AAEL007127 141.859100582587 -1.3342247270576 0.273865980034764 -4.87181623248071 1.10576997395763e-06 4.62656017494997e-06 9.02044984558207e-08 -1.28016863387631
AAEL007150 409.505533534133 -1.2978997513637 0.192833748351653 -6.73066702513525 1.68887055423793e-11 1.2973003736125e-10 8.99992947152281e-13 -1.27098912101594
AAEL007158 792.131612810168 -1.58510434739394 0.196554785292585 -8.06444037999081 7.35720993925038e-16 8.4935217644905e-15 5.39553826549966e-17 -1.55715191871502
AAEL007167 105.78250196888 -1.24481107874277 0.252416225030299 -4.93158107642783 8.15666995975229e-07 3.48233795813888e-06 5.78060235356029e-08 -1.19916200039927
AAEL007171 279.976235518136 -2.8745332487088 0.311073419167827 -9.24069069095862 2.44911144800866e-20 4.45656148702429e-19 3.90294976864241e-21 -2.81855119485762
AAEL007220 28.130714789667 -3.69933165973616 0.709422759872291 -5.2145657976946 1.84248296187915e-07 8.6584407088051e-07 4.95531926433596e-08 -3.45015592188901
AAEL007237 130.161497169886 -1.17663297242764 0.238285504180784 -4.93791251160183 7.8963250630124e-07 3.38328902646012e-06 5.07016362161653e-08 -1.13633858847636
AAEL007248 181.156398263496 -1.08650042551563 0.286391410234915 -3.79376052034669 0.000148382791076697 0.000439842408016521 1.01943957585882e-05 -1.02956853490592
AAEL007251 210.694625061062 -1.8609478567347 0.287920936221671 -6.46339888010766 1.02376957449748e-10 7.14663006478153e-10 1.16860300557046e-11 -1.80255951847286
AAEL007257 162.589060504682 -1.85403566623546 0.304374810955042 -6.09129139306244 1.12003466604501e-09 6.9094851723924e-09 1.1164060519728e-10 -1.78879831598136
AAEL007271 1675.20976383286 -1.53634009810513 0.193331931263845 -7.94664434406571 1.91631562883647e-15 2.1438668848567e-14 1.30375778386255e-16 -1.50848464774913
AAEL007279 126.101213574298 -1.06698471715712 0.22851505601554 -4.66920970443435 3.02360619359269e-06 1.18375818737015e-05 1.8023914246051e-07 -1.03066301851183
AAEL007289 417.932498576646 -1.97384750055734 0.2459620618945 -8.02500794372091 1.015193739925e-15 1.16187609525261e-14 1.03723557683906e-16 -1.93212824306843
AAEL007295 122.542975129967 -2.62551366162507 0.316437543202872 -8.2970991212058 1.06684363052723e-16 1.3419296541205e-15 1.76120390214355e-17 -2.56463063618932
AAEL007318 119.744216474481 -1.12298295526437 0.270756253797501 -4.14757901069295 3.36009527940928e-05 0.00011178778525727 2.21688934580022e-06 -1.07166579665521
AAEL007342 1729.95970514708 -1.88683811752088 0.228319965832501 -8.26400840873062 1.40860684775885e-16 1.75334097410818e-15 1.62521681494178e-17 -1.85021443709024
AAEL007344 125.014279789744 -1.63091973493764 0.387792912005145 -4.20564606636235 2.60337383112413e-05 8.79605814382359e-05 3.06132509167462e-06 -1.52241533785666
AAEL007349 1646.32099069174 -1.27462861433511 0.166921556876948 -7.6360934931535 2.23911753765985e-14 2.29309569653948e-13 1.08410692699084e-15 -1.2545186700249
AAEL007368 202.292134251024 -1.06564079423306 0.27759785015667 -3.83879339710895 0.000123640410626246 0.000371668491978218 8.18726950294792e-06 -1.01239239676858
AAEL007403 322.767193655635 -1.37899501967943 0.203981185871892 -6.76040299395793 1.37608439799069e-11 1.06733719680409e-10 7.97835003479153e-13 -1.34897033139625
AAEL007432 93.427938231539 -1.33474852384174 0.342706381485032 -3.89472912076497 9.83085288459993e-05 0.000301009760530853 8.41880248996456e-06 -1.25034390435947
AAEL007446 56.4729293861582 -1.26752212945131 0.345067745717564 -3.67325589013111 0.000239479450088663 0.000684218811801907 2.13660223997634e-05 -1.1825458799533
AAEL007456 75.2732723353653 -1.69887634659643 0.377970035522487 -4.49473817216222 6.96556008468421e-06 2.57663125909127e-05 9.02154963621082e-07 -1.59621981410114
AAEL007458 80.9932632782625 -3.46594436220128 0.419836334122381 -8.25546547667541 1.51311359593143e-16 1.87755062314278e-15 3.54496554395788e-17 -3.37572521798343
AAEL007461 109.147299774576 -1.4172003497885 0.310639156245719 -4.56220769756238 5.0618536488356e-06 1.91759273266108e-05 4.49837202794074e-07 -1.34732353972514
AAEL007468 137.389284692274 -1.69568263612201 0.26182635291227 -6.47636350299002 9.39595352063335e-11 6.60538852625444e-10 9.42941561222335e-12 -1.64670452913101
AAEL007469 397.826682611613 -1.26310054366031 0.215776152420063 -5.85375413127846 4.8059896422004e-09 2.77145402700223e-08 2.63901122174808e-10 -1.22951612189105
AAEL007494 2262.96884617952 -1.3006279766625 0.208194161767704 -6.24718755617025 4.17909129729345e-10 2.69944874544329e-09 2.81245799409357e-11 -1.26913714150059
AAEL007521 382.398599978626 -1.35252743593927 0.18858638104925 -7.17192529181659 7.39502970003923e-13 6.4907698183359e-12 4.53412382965501e-14 -1.32672788167687
AAEL007544 200.284527926863 -2.42537025886501 0.32671395841256 -7.42352812426325 1.14040938741063e-13 1.09079061358339e-12 1.65688481050823e-14 -2.35716629796674
AAEL007558 906.445522998975 -1.15016510392386 0.157282089919255 -7.31275318451282 2.61723496798136e-13 2.39401791668915e-12 1.04856734531748e-14 -1.1324248852519
AAEL007560 517.655272978175 -1.06303892239412 0.214918517761649 -4.9462416429517 7.56600295638092e-07 3.25109349497189e-06 4.40018854883065e-08 -1.03086830175013
AAEL007564 54.9065478366901 -2.0078860182293 0.391898704507903 -5.12348215274289 2.99944048974933e-07 1.36971389158905e-06 4.45077704701787e-08 -1.90197999791609
AAEL007568 239.660236876085 -1.33458392322176 0.210708748136626 -6.33378507073851 2.39218693492126e-10 1.59172438362068e-09 1.6959006720705e-11 -1.30243329626456
AAEL007584 213.70013847313 -3.94226987077964 0.417291032480152 -9.44729113239967 3.47712610885923e-21 6.72714009099718e-20 8.13223095709283e-22 -3.86092271989062
AAEL007591 31.2720365873462 -2.26237844843339 0.594738130565095 -3.80399091997646 0.000142383401220898 0.000423493396516223 3.29581119243565e-05 -2.02421421526888
AAEL007592 55.4138510447613 -4.36994393795686 0.538854723856635 -8.1096884642316 5.07497090116443e-16 5.95087697909625e-15 8.85954054011296e-17 -4.24607094567118
AAEL007644 53.7131837721041 -1.54739339992475 0.398354750579982 -3.88446076687133 0.000102557251188673 0.000312461946768551 1.15608003302184e-05 -1.43262974846452
AAEL007654 116.723136882482 -1.36144416723923 0.287545841081732 -4.73470303767064 2.19376063381518e-06 8.74938880248973e-06 1.81160416498141e-07 -1.3016463001974
AAEL007656 393.830287081835 -1.44199399836852 0.225719196590721 -6.38844201179385 1.67584349681399e-10 1.13791489314383e-09 1.24578982783958e-11 -1.40497240228498
AAEL007657 3023.95351998893 -4.06651433528859 0.721080578066368 -5.63947283976675 1.70571552974852e-08 9.26769516550208e-08 6.78499024736063e-09 -3.82109624297725
AAEL007661 29.3005094713307 -1.67559875289767 0.459761932224864 -3.64449215007682 0.000267920312314132 0.000756835247128679 3.83583515944813e-05 -1.52380096231583
AAEL007664 31.8033650266387 -1.7555973558309 0.43089555665985 -4.07429904694231 4.61531452176881e-05 0.000150321990303832 6.02899759673164e-06 -1.62370940470077
AAEL007672 301.198799416955 -1.64015418448689 0.237353984367021 -6.91016074097462 4.84104849653124e-12 3.92845655357535e-11 3.36121704532238e-13 -1.59959896076247
AAEL007686 64.836385669343 -1.1733624759314 0.314050261078372 -3.73622512492862 0.00018680344049774 0.000543473719040099 1.41582428890296e-05 -1.10393266934778
AAEL007697 164.518335839916 -1.30283074452533 0.276335991586175 -4.71466180372325 2.42112545672473e-06 9.60484366132374e-06 1.83070772465463e-07 -1.24773128341908
AAEL007726 96.986727436877 -1.33344448494388 0.258700386783788 -5.15439695132083 2.54448436093894e-07 1.17317535019421e-06 1.92738075783647e-08 -1.2851911956038
AAEL007757 67.0039746235619 -2.11475129853593 0.382011115507237 -5.5358370808869 3.09745392365662e-08 1.62810689065122e-07 4.6437147164499e-09 -2.01582018487085
AAEL007758 284.404238553792 -1.06299420530721 0.260952678407523 -4.07351329671796 4.63092063088077e-05 0.000150789142309939 2.94636095597342e-06 -1.01589072516384
AAEL007776 2649.01917223787 -1.26487539548003 0.353922255443164 -3.57387922354931 0.00035173121759839 0.000971901746405552 3.19815995668965e-05 -1.17594270028105
AAEL007780 654.524219394348 -1.23772473434176 0.296313459565136 -4.17707901678923 2.95276472559992e-05 9.89810517536822e-05 2.24373582812967e-06 -1.17472255934941
