k3	k4	k5	s01_RUN	s02_RUN	s03_RUN	s12_RFE	s13_RFE	s14_RFE	s05_SNO	s06_SNO	s07_SNO	s08_SRO	s09_SRO	s10_SRO
AAEL003683	1	2	4	1.56829165156415	2.05163459809233	1.07263698089265	-0.752930345821952	-1.12331153280979	-0.665861519287436	-0.641856562953728	-0.357083208432983	-0.42881265738904	-0.257781918524383	-0.305621061515461	-0.159304423814351
AAEL003684	2	4	2	-0.667628318127775	-1.09920979220087	-1.7059395471204	-0.994374051211534	-0.154676269019759	-0.687755442869679	0.884451502003812	0.829445808176548	0.590819894592829	0.952975944840985	0.78358639037565	1.26830388056019
AAEL003689	2	4	2	-1.28685597761283	-1.28685597761283	-1.28685597761283	-0.241672810686356	0.218936785026643	-1.11637508402128	0.417148265446637	1.33143445956266	0.848291768497639	0.95653049553706	0.561522579035054	0.884751474440443
AAEL003690	2	4	2	-1.58006652500547	-0.989828543276724	-1.38894325218864	-0.378823536824371	-0.048615936128914	-0.696626378348916	0.32976975189934	0.610781321247332	0.729553802186584	1.06219030590669	1.00453189753028	1.34607709300282
AAEL003691	2	4	2	-1.43042309314217	-1.02380374805969	-1.25261037874415	-0.454266520191222	-0.845617771116696	-0.437294404494391	0.789658450005984	0.893370503932649	0.543490860211987	0.885732754279828	1.12176415626762	1.20999919105024
AAEL003692	2	4	2	-2.26012012438186	-0.698458818596381	-1.22984068437189	-0.369720484894153	-0.0617267668394674	0.173377829506184	0.413104088100326	0.402581192621111	0.707208547485336	1.11080058633574	0.980829232010293	0.831965403024767
AAEL003695	1	1	5	-0.716266584829463	1.06168644822298	-1.25943613319706	1.04795529740349	1.74354488750427	0.555369618344053	-1.04527343296065	0.718181264354986	-1.0971185633342	-0.641006594166869	-0.0487393598580116	-0.318896847483504
AAEL003697	1	2	4	1.31747195557855	1.49463714418003	1.55786728250608	-0.821799978446353	-0.914190388002943	-0.642571456910005	0.448373197574725	0.156428289284246	0.096667378826025	-0.887829206311592	-0.785960271857276	-1.0190939464215
AAEL003698	1	2	4	1.1771689003929	2.18829367198317	1.16632168269935	-0.368536854657211	-1.16772262651002	-0.032727970711953	0.108201580432632	-0.737817595288632	-0.539869795704619	-0.762687110313551	-0.467640944129282	-0.562982938192781
AAEL003700	2	4	2	-1.53805669867411	-1.15012507998332	-1.26915203414218	-0.395560069862463	-0.216939995583825	-0.713908513318581	0.476898118477943	0.763311477531189	0.842659585602156	1.04425753308372	0.917792852000384	1.23882282486909
AAEL003701	1	1	5	-0.0706343039132992	0.514919571398678	-0.549740878463809	1.10106835412514	0.101436482694784	0.285497981556	-0.921681490433827	-1.6585351669169	-1.575758739327	1.45603684475006	0.49675575465325	0.820635589876905
AAEL003703	1	1	5	0.00242155798414578	-1.18292078621029	-0.270014488559641	1.41246286590704	1.36797517613521	1.49650223834246	-1.13903095446966	-0.46021738073262	-1.24584511487987	-0.483924116866997	0.256555438730875	0.246035564619341
AAEL003704	1	2	4	-0.128662996719864	2.28320307611719	0.69546551437753	-1.3719706543132	0.987668066498572	-0.516875434474989	-0.516037769206402	0.574087894233124	-0.250316045190996	-1.099487814411	-0.526689491624877	-0.130384345285059
AAEL003705	1	2	4	1.46807309384829	1.83936956235638	0.871049842602467	-0.902312662452637	-0.14627392776379	0.394677187881534	0.0504421585685043	-0.124900673831094	-0.145783691116595	-0.980491035323675	-1.08940020018109	-1.2344496545883
AAEL003706	2	4	2	-1.23355816775899	-0.199973438236241	-1.94878897424198	-1.01192528650244	0.426688683027885	-0.583082331013895	0.0450087153693525	0.942759161914	0.757624208073611	1.00122290542486	0.899691500645854	0.904333023297989
AAEL003708	1	2	4	1.55444395151152	1.6123971304522	1.51206185307064	-0.32231701963073	-0.175556443491366	-0.249483631659691	-0.0766595547846676	-0.220482801922532	-0.623352900478354	-0.89796043918907	-0.96002585338013	-1.15306429049782
AAEL003709	2	4	2	-0.973119888259149	-1.40304860366269	-1.77739401014264	-0.0834022646700751	1.16856172007729	-0.154884166747154	-0.0626772153757479	1.60165417125988	0.789858341237368	0.218074888142756	0.165734202363082	0.510642825777089
AAEL003712	3	3	3	-0.637758993622605	-0.637758993622605	1.39985457795037	1.13591236861115	-0.637758993622605	-0.637758993622605	2.22060995387512	-0.637758993622605	-0.52016678697014	-0.0950557822141682	-0.314600369516702	-0.637758993622605
AAEL003713	1	1	1	0.76384904769403	0.283907748248049	0.686611746498292	1.11795728588306	0.974403146492441	1.6156660021337	-0.942189184916022	-0.761997130300819	-0.958728073060502	-0.975477601647104	-1.11240488255546	-0.691598104469651
AAEL003714	2	1	5	-1.52989701692615	0.062084642121126	-1.76623715745923	1.57174051749849	1.12917572034973	1.13053249013306	-0.522628842504617	0.00710464325918405	-0.34233272983046	-0.0157557668309469	0.342653653621429	-0.0664401534316067
AAEL003715	1	1	5	-0.410595731754594	-0.60152863574318	-0.60152863574318	1.64651011515309	2.22780771499101	0.789087025045521	-0.60152863574318	-0.60152863574318	-0.60152863574318	-0.60152863574318	-0.60152863574318	-0.0421086732327706
AAEL003722	2	1	5	-0.32102501163892	-1.97392938384579	-0.0526137739412415	0.025228265405452	0.561374819372353	1.03949443955945	-1.29849171103763	-0.167582211749388	-0.837530580557592	0.709388791139979	1.13143699718548	1.18424936010784
AAEL003723	1	1	5	-0.407324951263009	-0.179809672647211	1.79613016281911	0.457523628242438	-0.259675418225687	0.253314307832141	-1.45519462862471	-0.748188272241475	-1.47788789321432	0.448011271311864	1.47035481273756	0.102746653273303
AAEL003724	1	2	1	1.02253902049619	1.51716609881428	0.446381232005595	1.26606278154593	0.712854632594903	-0.605196835726158	-1.56165512566011	-0.844521322549228	-0.408513163117054	-0.555113940874953	-1.15034665158563	0.160343274056229
AAEL003726	1	1	5	0.855804936002364	-1.16546236926927	-0.720149353137843	1.54113057679974	-0.554252426383225	1.49551294959362	0.161337571752129	-0.429954158913417	-1.43493834509362	0.553843892916762	0.500212994304057	-0.803086268571298
AAEL003727	1	2	4	1.13416198816706	1.78481269245315	1.87832222449012	-0.572914190042362	-0.977478587710711	-0.43619760919313	-0.385945668300782	-0.656564807553732	-0.358405453035349	-0.700629056623282	-0.548540113543476	-0.160621419107513
AAEL003728	1	1	1	0.715182894707998	0.511251150763296	0.159602372723886	0.09962515032383	0.0415026568781402	0.797299233544005	-0.99930292546257	-0.881395772156509	-1.89060577006534	-0.314627202784233	2.01080017308145	-0.249331961553952
AAEL003729	1	1	5	0.509261874775618	-0.488007139918008	0.354425134538852	0.178137029094672	1.45251368442383	1.11978406899471	0.321839854580273	0.17256851268911	0.515969716255015	-2.11457278878767	-0.828812661397033	-1.19310728524936
AAEL003730	1	2	4	1.16052030446404	1.6094402540428	1.52361049838013	-0.113769588746196	0.272140496370451	0.469001541751901	-0.711858677800182	-0.88631453848432	-0.301946593823076	-1.0565142046509	-0.929271913381454	-1.03503757812319
AAEL003731	3	3	3	-0.168543931689623	0.309122774549272	-0.380135127270216	-0.82285722415685	-2.14147566183451	-1.25145536375695	1.24460902434903	0.770699002610335	1.03053982166946	0.599565085902012	0.475204673933919	0.334726925694135
AAEL003735	2	4	5	-1.49646463166597	-1.41276540276807	-1.34547948698326	0.914824953969075	1.61228598377826	0.496142495528056	-0.537049345206385	0.213690426723387	-0.0241384521168148	0.718235968515051	0.270834704181771	0.589882786044882
AAEL003736	1	2	4	1.61756442585518	1.62221637830446	0.750159118890152	-1.98444566504588	-0.182072622824009	-0.166956344810549	0.259907764301437	-0.268345708592874	-0.0340010613668725	-0.590060517832263	-0.809446570238158	-0.21451919664065
AAEL003737	1	1	5	-0.584109982729507	-0.210491525026889	0.027634248150514	1.43404418951483	0.64769758389824	2.12772439531638	-0.150680877785691	-0.886236344409591	-1.2625150459709	-0.81268540542888	0.331519518646327	-0.661900754174827
AAEL003738	2	1	5	0.0875594182149549	-1.20050134408187	-0.16356126329336	-0.132961602044997	0.528792061661529	1.4751005511659	1.05343984101618	-0.0119852125277972	0.250329032572904	-2.06872014040448	0.980735813560936	-0.798227155839896
AAEL003739	3	2	4	0.845839819123195	1.10816506191739	0.60651221821745	0.112790003023412	-0.719000231701154	-0.946579359407266	-1.21327427559673	-1.21924889508988	-1.28734445372054	0.878756594888151	1.22834375194823	0.605039766397759
AAEL003740	2	4	2	-0.784943363219039	-1.53016492697038	-0.95737582965232	-0.172480552495933	0.607984431186346	0.320473286716371	-0.407676416290571	-0.53535695550698	-0.502507473889199	0.866655308219783	1.98166245563894	1.11373003626299
AAEL003742	2	4	2	-1.05129828923722	-1.36621558799219	-0.497400096774487	-0.520595579815117	-0.988652467957162	-0.186818534702185	1.82683300120784	1.07765907623965	1.33939632035039	0.413836156883613	-0.150773187427242	0.104029189224103
AAEL003743	1	2	4	1.55611598311519	1.92751799757383	1.05579719472355	-0.515800461838662	-0.573501950359604	0.0304939654122997	-0.0464695083124336	-0.636556711372891	-0.0643024366726875	-0.531301955214043	-0.969808902996826	-1.23218321405772
AAEL003746	1	2	4	1.41932713450393	1.86742896214059	1.3509882734319	-0.121286181406818	-0.0679375938318757	0.149670331311001	-0.506918964531048	-0.770034559792317	-0.73214681619382	-0.795200092780502	-0.941663369546501	-0.852227123304534
AAEL003748	2	4	5	-1.1795042698456	-1.98589652036863	-1.28635362688936	0.588605028191492	0.950221814493969	1.31831561357085	0.146044583286427	0.0722125014819139	-0.0217028842346847	0.134498359998754	0.931404409326296	0.332154990988577
AAEL003749	2	4	2	-1.52859012385682	-1.70019450874799	-0.995264170382821	0.107127518303232	0.933983834367643	0.0733657295552311	-0.608175918910674	1.1699608675046	1.09365736939465	0.416446521807544	0.167827159579773	0.869855721385628
AAEL003750	2	4	2	-1.65078442904069	-1.81291132720545	-1.21814708041285	0.0966421665275385	-0.054286569155009	0.222690716546331	0.607495755648831	1.11786223733841	0.750502303318195	0.612827544017223	0.624758241631844	0.703350440785634
AAEL003752	2	1	5	-1.16326744540372	0.296983985251981	-1.03334100649089	-0.348828422468337	1.66555835687174	0.821192079473138	0.767047448502289	1.30072545656044	0.214073183291838	-0.329301035214623	-0.88771629734298	-1.3031263030309
AAEL003754	1	2	4	1.51283482430288	1.50111259543275	0.946944997316235	0.0965850306752494	-0.274498534319184	0.180825295550854	-1.86372450316215	-0.797535916733053	-1.13583015060612	0.0620218708883046	-0.0299234861167552	-0.198812023229001
AAEL003755	3	2	4	0.837622423773239	0.961743643544494	2.06977872661454	-1.43185270281156	-0.484679026414891	-1.20362955833038	-0.202863307184811	0.731756741931643	-0.399036194249758	-0.78291217682266	-0.0147237202941663	-0.0812048497557039
AAEL003756	2	4	2	-1.30462840902311	-1.82155508965505	-1.22712372317134	-0.267068118903333	0.799640142259141	0.222614714681312	-0.379702045149356	0.572617011567391	0.344394620619609	1.01799661975954	1.0112006076774	1.03161366933779
AAEL003757	2	4	2	-0.818047808679453	-0.818047808679453	-0.483405919904971	0.388461321373985	-0.818047808679453	-0.818047808679453	1.63264714647557	1.62424738777063	1.10865870272918	-0.818047808679453	0.509939537864755	-0.690309132911874
AAEL003758	1	2	4	1.47787141149775	2.03410301753881	0.979641870243237	-0.360009131167819	-1.13479509892702	-0.312924096312982	-0.119768097409762	-1.19835615131621	-0.0606878854350265	-0.448570899410959	-0.127226108060973	-0.729278831239029
AAEL003762	2	4	2	-2.06497534023553	-0.978031306598701	-1.09432952132445	-0.260232270476178	5.4454924363484e-05	-0.402895596077159	0.558115624544367	0.357233080503073	1.14836733934329	1.1188466346348	0.679809841172371	0.938037059589765
AAEL003763	2	4	5	-1.0171140115354	-1.08754075159272	-1.13288497249936	-0.0799860129155741	0.653548196201977	0.633256463462273	-1.08308528469908	-0.415231317139478	-0.401014905283475	1.24303522484029	1.30290324793178	1.38411412322878
AAEL003764	1	1	5	-0.0847293174941968	-0.740707778647087	0.0414446003425032	1.20213493057569	1.06891634470648	2.2895080883797	-0.72107638099709	-0.799680196024694	-0.806441009657603	-0.703973574449585	-0.250786808074863	-0.494608898659257
AAEL003766	3	3	3	-0.27268129608117	-1.08528901158636	-0.0363379872445467	-1.56460221658758	-1.4831312990977	-0.482813839939134	1.28025329379571	0.489173655354676	0.414542649925119	0.975889198819323	1.27336466236914	0.491632190272525
AAEL003768	3	3	3	-0.832461323344947	-0.480221747374997	-1.29977483848889	-0.383239019958919	-1.51321152704362	-0.929387897761059	1.03804281950703	0.577972757230829	0.884888516504941	0.981916512317949	0.888795131771669	1.06668061664001
AAEL003769	2	4	2	-1.65911436134616	-0.838543752894113	-0.815122364327295	-0.761199569319457	1.23258769793147	1.25546012562373	-0.422009714391618	1.5818635347169	0.698470626022215	-0.0466916764898869	-0.179879965708747	-0.0458205798170001
AAEL003770	2	4	2	-1.27085696118496	-1.43919893365832	-1.07107873471678	-0.346694583871764	0.665544709453399	-0.399788715212345	-0.473550702383714	0.0239721704643058	0.534162452236424	1.58900090753948	1.01171424869142	1.17677414264283
AAEL003771	2	4	2	-1.68829365996605	-1.57460107795235	-1.52788632733637	0.342659597845918	0.273194569092545	0.000121781853658588	0.486034196141193	0.590949803695044	1.09395382802841	0.785100255325838	0.573721165424394	0.645045867847766
AAEL003772	1	2	4	1.43650281950578	1.53250549890704	1.43171692584767	-1.37079568081795	-0.569973860722767	-0.107543492822843	-0.0677270999858812	0.116352787055782	0.0683267498201058	-0.93694678953571	-0.41425610550409	-1.11816175174713
AAEL003773	2	4	2	-0.288719409311578	-2.31676638655618	-0.618885538466902	0.00484201675853075	-0.564946263907593	-0.989285672321564	0.954894326045777	0.688655877250809	0.715564627003955	0.749114504390453	0.937808287473932	0.727723631640354
AAEL003774	1	1	5	-0.155983132242539	0.495289997353796	0.495117666411721	-0.331875093350617	1.31784103550783	1.86034051486254	-2.11754275106471	-0.476867242388218	-0.223005865200421	-0.615134786529873	-0.184064504992555	-0.0641158383669543
AAEL003776	1	2	1	0.783183727071884	1.33256058233643	0.558826832636647	0.707409789367693	0.885790430626538	0.264454367915285	-0.236195533707563	0.122886702311024	0.0250480004513865	-1.29641440060357	-1.22889522425819	-1.91865527414755
AAEL003777	1	2	4	1.48435281437618	1.85041947018763	1.10766266556103	0.123737377495061	-0.981603122483136	-0.464699913552559	0.364458853575191	-1.13233698409688	-0.253791461401565	-0.667558086341861	-0.679984077123083	-0.750657536196015
AAEL003779	2	4	2	-1.04297030337103	-1.08673066113107	-1.23057765891892	0.0411596857658349	-0.949224701764426	-1.00784958070511	1.34201254697732	0.358067780777505	1.08854513528123	1.1117416908811	0.657362931445649	0.718463134761921
AAEL003781	1	2	4	1.71899964664722	0.615271041505652	1.47418867224557	-0.300178204998633	0.0784036943072562	-0.533601862578942	-0.615438052038131	0.0612328327842582	0.745046031447757	-0.53128785911116	-1.68280975496779	-1.02982618524302
AAEL003782	1	2	4	1.38767432893151	1.35414129596712	1.76000234753904	-0.0470581525353831	-0.441828970967785	0.0962398555099852	-0.599813413582294	-0.943292594308494	-1.40954198632625	-0.79701679185993	-0.187497149218097	-0.172008769149418
AAEL003785	3	3	3	0.00791566020184158	-1.00382365456137	-0.415698386599814	-0.516508951504181	-1.53279393333277	-0.0134275595957809	1.52799665148544	-1.37457720004778	0.512715503091705	1.1770272116204	0.825057058181488	0.806117601060824
AAEL003789	2	4	2	-1.44538540480418	-1.28028020396279	-1.4584032706922	0.276413675507244	-0.895701294860971	0.0686575298518552	0.95286509845595	0.210470557620555	0.680446807482454	1.16412738119034	0.858206294221914	0.868582829989817
AAEL003791	1	1	5	-0.845010216443909	0.229749522737365	-0.369590699928335	1.0916790633961	1.12432829142301	0.763249599438424	1.15017575115665	-0.407088890554752	0.787274704874769	-0.482215476712612	-1.31076543282659	-1.73178621656011
AAEL003794	3	3	3	0.327952333580703	0.293712713914503	-0.0476635585981826	-0.504683860869939	-0.62816072166383	-1.07070133486739	1.37510778391802	1.37505179427824	1.63209808243907	-1.06048715126989	-0.789833842711084	-0.90239223815021
AAEL003797	1	1	1	0.466458242290639	0.837009813519605	0.31526712051458	0.00840777084491546	-0.0814381712956986	1.23569334729021	-0.986385818996439	-2.66260336605405	0.124104642411024	0.335610787131972	0.49988165444586	-0.0920060221026168
AAEL003801	3	3	3	0.204445586160261	0.853663214245869	1.4491745608773	-1.71896235976881	-1.51805577670452	-1.34560532546229	0.207205227097569	0.521254113392727	-0.0204082783618459	0.558134823982448	0.174969315851528	0.634184898689746
AAEL003803	1	2	4	1.52404828014244	1.72427650346883	1.43866803340408	-0.292456654321231	-0.471387379277695	-0.32698166822858	-0.532348877833534	-1.37410516864739	-0.857158301044966	-0.144085538800125	-0.177364269006235	-0.511104959855585
AAEL003806	3	3	3	-0.0971149853754349	-0.125159421230864	0.0768452803391324	-1.37808787380919	-0.709934613595103	-1.49009901098964	1.51547403769289	1.23671424142136	1.53675937457371	-0.346402922318126	-0.192391421488484	-0.0266026852202501
AAEL003809	1	1	5	-0.384276217026928	-0.544138391504264	1.56410501082152	-0.447302414362395	-1.2401951690709	1.92237901220879	-0.485135930701416	-1.14957516300614	0.850946524330089	-0.135944836342122	-0.408696707550355	0.457834282204128
AAEL003812	2	4	2	-1.28848164807257	-0.534939566583481	-1.91365912032219	0.68378131439471	-0.201798369256747	-0.230296162718673	0.967613160618297	0.991077692088873	1.48238796719393	0.62949929206983	-0.0216923582076861	-0.563492201204297
AAEL003813	3	3	3	-0.639876029273124	-0.266409866806517	-0.447884280795099	-0.482286661870415	0.351711259249636	0.126515837943139	-1.23103604933717	-1.1436239519446	-0.715515567912152	1.52690381916029	1.38211281631457	1.53938867527144
AAEL003815	2	4	2	-1.27056532102829	-1.75947478809535	-1.70674584607763	0.0845892810778299	0.500143013459662	0.152015801971211	1.10275436235502	0.371927214971475	0.923709527854627	0.456080414957593	0.461614657956169	0.683951680597663
AAEL003817	1	2	4	1.18646456536404	1.75905292402819	1.37926248069384	0.082833892312612	-0.732799467333568	0.0351913462032214	-0.817226520775663	-1.49071908940099	-0.934379252413078	-0.398373351537121	-0.285954818172843	0.216647291031377
AAEL003822	2	4	2	-0.896207164591653	-1.29166469443212	-1.20899697855065	-0.952614703281616	-0.0198569195515669	-0.905084430774335	0.658978594563006	1.10258258345924	0.357422164610344	1.14638835710655	0.665668903889161	1.34338428755363
AAEL003824	2	4	2	-0.807411747738283	-0.25431672135786	-1.89949321886797	-0.423087157663088	-1.3721160273893	0.280273769978903	0.451241832735073	0.469447096925543	0.150635418285558	1.28785847641577	0.751052305274512	1.3659159734011
AAEL003825	1	2	1	0.192423830571104	1.02384095566811	0.553229253683173	0.0165139166336756	0.978667750059139	0.66930745308471	-1.42856159193122	0.838997756371542	0.889746044820532	-1.28772524786007	-1.13518600424884	-1.31125411685186
AAEL003829	3	3	4	0.517260831965265	-0.30952582869792	1.52993168003466	0.266765431981336	-1.34774742397379	-0.232745305829584	2.09809721680931	-0.0887448290566183	-0.0711662924648847	-0.586333493730465	-0.984666293875612	-0.791125693161675
AAEL003831	1	1	5	0.341170357564956	-0.355317589526588	0.0760599289538524	1.0500741841499	1.16485803886897	1.80446611949436	-1.38529188013088	-1.3057054085471	-1.14165165935398	-0.182079558613762	-0.224708042971755	0.158125510112021
AAEL003832	3	3	3	-0.322769690434729	-0.79038087185784	1.33465176565977	-1.10961089315924	-1.33846988208295	-0.406846102847885	0.843814413071049	0.112990171600858	-0.626021228622967	-0.313568558328449	1.88441426169386	0.73179661530852
AAEL003835	2	4	2	-1.42768002983593	-1.45018947036749	-1.32306459683851	-0.188464981698324	-0.209680299750961	0.124894659401151	1.44465640847135	1.26705899451828	1.04732082339349	0.0761807515657724	0.236412165402513	0.402555575738639
AAEL003837	1	2	4	1.57491363945136	1.5997891402025	1.47401502905982	0.0581368216235679	-0.432300671996374	-0.325294181725087	-0.534622861250263	-1.26002620918746	-1.09875396240091	-0.508163937813773	-0.309617547189908	-0.238075258773472
AAEL003839	2	4	2	-1.27444977419732	-1.19998456599114	-1.4791078351437	-0.484420949978274	-0.121421089565196	-0.509194528140011	0.773004235496406	0.377473463005387	0.282855057873406	1.30172718965463	1.13365645429824	1.19986234268759
AAEL003840	1	2	4	1.3529184150252	1.90961730199965	1.37288728506493	-0.684981716974012	0.0107817279666599	0.20811901131368	-0.80187627085453	-0.80187627085453	-0.80187627085453	-0.26768510299421	-0.80187627085453	-0.694151837983773
AAEL003841	2	4	2	-1.91225913941476	-1.39803247171587	0.586166650524649	-0.103751913280853	-0.809805175246597	-0.183026067056146	1.33457079028031	0.44406785896859	-0.11471900913572	0.160862497109613	1.40781571824627	0.588110260720513
AAEL003842	2	4	2	-1.39117445303644	-2.21609269925513	-0.832856484522605	0.942808393216613	0.829904914436405	0.70703848756555	0.122138898070919	-0.163314247059809	0.0118650720192089	0.64668008888456	0.77306629586546	0.569935733815269
AAEL003844	2	1	5	-0.904344429755656	-1.44070328865645	-0.178442901390534	1.35341525162327	1.30059870054026	1.59156232423662	-1.03849553857248	-0.468545841589169	-0.708737527817047	0.0735050140512837	0.45942695358368	-0.0392387162537787
AAEL003847	2	4	2	-1.34207773547224	-1.74900435409976	-1.02951638252873	0.113264324823807	-0.202137154137415	0.109873619973541	0.907583806736609	1.60700468966602	1.2424417158921	0.0928953697299889	0.235550109541101	0.0141219898749627
AAEL003853	1	2	1	0.739995708885866	1.40557440918083	0.291510465822632	0.814322726365685	0.63076383686459	0.813109606015239	-1.38694978615739	-2.00076831312044	-0.737995872190468	-0.0965710795439107	-0.432874082307259	-0.0401176198153731
AAEL003855	1	2	4	1.44629283087107	1.97062382955375	1.24405677251207	-0.918283682422682	-1.08573787111095	-0.955730983647701	-0.164525225429327	-0.472325046907642	-0.325259507105873	-0.220258921937466	-0.295738065335285	-0.22311412903995
AAEL003857	3	3	3	-0.818324303099038	-1.34127129635218	1.4654525229784	0.161030812185174	-0.991219904636941	-0.700802118730554	1.07762659218223	-0.262696347322984	-0.776309583107908	0.272988814302176	1.71371604013215	0.199808771469486
AAEL003858	1	2	4	1.55354625233764	1.24497429172485	1.88127167785919	0.124741391484768	-0.276903671811227	-0.596134477998406	-1.03333043163807	-0.423713338677782	-0.637411689872901	-0.842473856123752	-0.806957103214205	-0.187609044070113
AAEL003861	2	4	2	-1.64885739286337	-2.08212245782191	-0.9250059882009	0.522628237842025	-0.0173315307585143	0.10958859281853	0.668380712886936	0.639491219401392	0.455972317291368	0.849416094611593	0.698349132484168	0.729491062308699
AAEL003864	1	2	4	1.48056999542957	1.62018366736165	0.814057794990266	-0.193155098080254	0.268169694314512	0.573123599046218	-1.04939116158475	0.0662668157080018	-0.277045419760851	-1.42817837728622	-1.16468433921302	-0.709917170925116
AAEL003865	2	4	2	-1.34987635621286	-1.85377129027543	-1.00570930001548	-0.298009905521432	-0.429574667594222	-0.189410540683012	0.986499712860182	0.800545022510496	0.901884731092943	0.877033570148973	0.837853240103344	0.722535783586498
AAEL003867	2	1	5	-1.0930922071435	-0.596980354575535	0.219348122303207	-1.0930922071435	1.45543701174082	1.51880605146543	-1.0930922071435	-0.14429493407512	-1.0930922071435	0.899802572115026	0.368511705526358	0.651738654073833
AAEL003868	2	4	2	-1.69578662307103	-1.66650153748298	-1.50830561804409	0.527338690765201	0.580013452243268	0.0416907091000605	0.590462441748939	0.434654618201116	0.527714624264229	0.854406188067338	0.505363725841906	0.808949328366041
AAEL003869	2	1	5	-0.485304600507274	-1.7601960133794	-0.805297370023185	1.23935401593486	1.07591656564602	1.2812868856966	-0.619553311954081	-0.805040928608418	-0.801819949253304	0.406954788059122	0.760894898339761	0.512805020049295
AAEL003871	1	2	4	1.53942380167986	1.93684636585322	1.03794097800336	-0.266755180258044	-0.156686596915693	0.273693764946424	-1.01503467335968	-0.375748437104902	-0.325498470603591	-0.931319344245392	-0.78011579513606	-0.936746412859517
AAEL003872	2	4	2	-1.64663499649907	-1.47591141508275	-1.35001958069053	0.165905633709103	0.163506148653142	0.120524966564071	0.873986032406548	1.60273909737559	0.848051019734622	0.17643374794748	0.266092128715822	0.255327217165973
AAEL003873	1	2	4	1.15091112365169	1.15456015214493	1.60766193584712	-0.121514567312415	-0.243935603660136	0.00181221119051178	0.62349446388768	-0.19274973213691	-0.0142813468891195	-1.35796519059149	-1.22475734316976	-1.3832361029621
AAEL003874	2	4	2	-0.931330501912597	-1.0309933190917	-1.26133503764013	-0.836754654840934	-1.14086262072399	-0.256122276089379	0.382761479725598	0.882177386102517	0.799829373184515	1.05005896626675	1.18664183728954	1.15592936772982
AAEL003875	2	4	2	-1.65904109602684	-1.37511969267683	-1.37253999126637	0.212694392156317	0.322370297135036	-0.663332669681887	0.834216276684636	0.330283716219614	1.15960263684872	0.997275237775933	0.568396429833096	0.645194462998587
AAEL003879	2	4	2	-1.27688459905179	-1.38211022596367	-1.71367715668621	1.0721158553585	0.525168394659719	-0.738425864561369	0.614061687332874	0.834511311989563	1.03217494818316	0.339042467618863	0.516556196738396	0.177466984381982
AAEL003881	1	2	4	-0.0269567159433144	-0.793368045220304	1.96623803237334	0.235714496471054	0.00616382838763579	0.534517211624248	0.965670271506394	0.42335632927155	0.471929761139256	-1.21713702879711	-1.44744745692832	-1.11868068388444
AAEL003883	3	3	4	1.24948641072349	1.97454323190339	-0.577290956098773	-0.849149142414904	-1.04848575181301	-0.966190897843295	0.723872044084179	0.491405109838034	0.710549764611993	-0.232617581627448	-0.59865818985621	-0.877464041507421
AAEL003885	2	4	2	-1.59245198970215	-1.16479478287092	-1.23288367575336	0.141481494473811	-0.331879574551083	-0.571876807897209	1.03167443882212	1.06126617342635	1.43512450884276	0.78571741088279	0.507734911257712	-0.0691121069307934
AAEL003886	2	1	5	-1.19504492736823	-0.157199371268655	-0.430297314906392	1.16546637366806	-0.329757013218633	1.34916685649393	-0.360200441741108	-0.849341909815806	-1.55190413634769	0.734954141964729	1.50347715515508	0.120680587384718
AAEL003887	3	3	4	0.458388531430965	0.696771635626367	1.38606622589381	-1.73334989548706	-0.700100862136785	0.0635534166687398	1.37985306594566	-0.907960756694622	1.04070306839836	-0.359678353143402	-0.845009746624443	-0.479236329877595
AAEL003888	1	2	4	1.50133731009953	1.87432307362415	1.47477594071561	-0.279858190026026	-0.247232894339026	-0.206921947446972	-0.582908722177589	-0.827701755911601	-0.770286006785732	-0.659870692740105	-0.573090439518828	-0.702565675493415
AAEL003889	1	2	1	1.03611649077895	0.717091852902244	1.40105042758955	0.344828947321177	0.792759690787381	0.956670120075893	-0.469337678120252	-0.420557661353027	-0.520190251512443	-1.25384957965425	-0.970739714668983	-1.61384264414625
AAEL003890	3	3	3	0.464411099526521	0.277874006667401	1.29666828782813	-0.739232918615124	-2.14098373023258	-1.52972759195708	0.576910820945473	0.63374561491935	0.847707234877918	0.215553295710293	0.208497128158356	-0.111423247828655
AAEL003891	1	1	1	0.642381103249186	0.140509117909165	1.18426406492803	1.41934518965032	0.468300403049836	0.847827486754868	-0.0898744180781736	-0.62620895656465	-2.16126771877214	-0.534018870201784	-0.751275837833849	-0.539981564090811
AAEL003893	2	4	2	-1.44549099788535	-1.6783128147603	-1.32714921692228	0.0872947980252043	0.237102050642898	-0.416084257799017	1.18140506492916	0.938813566234463	1.08616559564429	0.613703383310761	0.338745606296118	0.383807222284049
AAEL003894	1	2	4	1.5846516344579	1.5791241092563	1.46201291830647	0.167640991513959	-0.0240103319200876	-0.224170834261633	-0.377313802500428	-0.932845606330278	-0.889082423375969	-0.903985786503241	-0.964829352074241	-0.47719151656874
AAEL003896	2	4	2	-0.897253566752144	-0.729766395124022	-1.24701300621446	-0.48974146367856	-1.38197939304536	-0.581225069774815	1.40668726797582	1.10447985100584	1.23243704091456	0.713634246959169	0.520763534149699	0.348976953584276
