baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
AAEL000703 5976.86855490122 3.09859365630079 0.168047240426809 18.4388249901095 6.41195214294433e-76 2.01419665079807e-73 1.79458281789041e-76 3.08375961500928
AAEL000704 731.468653423823 1.84730246382628 0.200958938872446 9.1924373913957 3.84038966492472e-20 6.80159220032735e-19 2.66521152975369e-21 1.81964078796172
AAEL000705 82.2101058630454 2.2900473929175 0.34869366764359 6.56750496329122 5.11653072044382e-11 3.69933538521731e-10 8.31609556145129e-12 2.21195026300429
AAEL000713 2523.21328454935 1.21912503160092 0.16717282972275 7.29260271314898 3.04023619281799e-13 2.76399843363811e-12 1.35347333915079e-14 1.19967860138955
AAEL000714 739.954272262407 1.14334945920887 0.154225800291583 7.41347723303903 1.2303017153241e-13 1.1739497662529e-12 4.87262649448562e-15 1.12673304123401
AAEL000715 71.8044225908228 4.12010469860159 0.436888071279295 9.43057265568524 4.07856093178033e-21 7.85254545849384e-20 6.21698387570944e-22 4.0366503921294
AAEL000717 127.114793319273 3.69791078287841 0.439257510956696 8.41854877979073 3.81176456145869e-17 5.07824035380942e-16 7.905177008125e-18 3.61516064057661
AAEL000726 2780.90473649636 2.26822416139677 0.359463683145051 6.31002314768329 2.78993737006932e-10 1.83895540510864e-09 4.54916763773831e-11 2.18473763379818
AAEL000748 762.411591972338 2.01559624818419 0.452362674533321 4.45570857556623 8.36165552565784e-06 3.05799883608387e-05 1.40233733375218e-06 1.87681951401566
AAEL000749 855.338423569847 2.31840549972784 0.371147096986654 6.24659472901983 4.1949764241662e-10 2.70824410899254e-09 6.5294546230043e-11 2.23085664702004
AAEL000762 214.401955541112 2.63311208106736 0.373382896935783 7.05204256187508 1.76310250706431e-12 1.48631035500188e-11 2.75176459673027e-13 2.54979517698782
AAEL000770 799.681660708445 1.11709554133475 0.177836190056829 6.28159848103905 3.35109414235345e-10 2.18232464687797e-09 1.79753757687204e-11 1.09581753422582
AAEL000786 204.47707550083 3.39486928432251 0.456117655155223 7.44296837877759 9.84476592029665e-14 9.53097897733829e-13 2.31551566543276e-14 3.2885325387047
AAEL000791 668.008270781363 1.27126819822577 0.208727371848104 6.09056774379789 1.12510960919548e-09 6.93720733727603e-09 6.72802828137067e-11 1.24062627995555
AAEL000797 439.223599413562 3.45459821308925 0.489623851654289 7.05561667679633 1.71836925424067e-12 1.45167542730862e-11 3.47956552983874e-13 3.3343212177491
AAEL000803 103.359942368972 1.75522981606606 0.294388686888019 5.96228691605165 2.48731899500893e-09 1.48233284290672e-08 2.18200197519869e-10 1.69493229649864
AAEL000815 839.407734864646 1.12384613020815 0.16263502753529 6.91023420501646 4.83854207513632e-12 3.92845655357535e-11 1.96407045552056e-13 1.10584069775148
AAEL000821 21.2915524859722 4.17734379572626 0.795789595450746 5.24930687659991 1.52672560802902e-07 7.24057353319127e-07 3.276132846988e-08 3.89831100822286
