baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
AAEL000568 1222.21272256778 1.16123419011316 0.1410601718732 8.23219038154156 1.83820797204311e-16 8.92079795314645e-16 4.61361892162926e-18 1.14799333867788
AAEL000571 103.335657827433 1.31840136916049 0.260336536303392 5.06421952093595 4.10076897971861e-07 1.0099348666585e-06 1.7190352179287e-08 1.27229431571245
AAEL000581 563.471709013594 1.06936378130638 0.184439954572401 5.79789657715732 6.71518415934294e-09 1.91499829929879e-08 2.00007877909857e-10 1.04726763129376
AAEL000593 280.073224177548 1.05739683588799 0.19020013542076 5.55939055221393 2.70718297402301e-08 7.34666053922407e-08 9.06672523403575e-10 1.03399668864872
AAEL000595 68.7063237400399 2.12877715541097 0.339701671687137 6.26660782927074 3.68997898614189e-10 1.16411581952052e-09 2.79866068012967e-11 2.05427976375266
AAEL000596 1288.2256566396 2.59701673201111 0.177962275271393 14.5930744482259 3.10866460381793e-48 7.71143493502858e-47 2.30229432653623e-49 2.5785422640342
AAEL000597 550.963944856393 2.70571259534497 0.204908108402167 13.204516973211 8.26280291960948e-40 1.33256093904542e-38 5.3737932246058e-41 2.68179778452781
AAEL000609 168.801878787917 4.03110097371285 0.391562057187905 10.2949223493797 7.42794819966587e-25 5.82292340005965e-24 9.81838732265254e-26 3.96348801796935
AAEL000630 27.6122533342731 4.00873072620157 0.666432213724298 6.01521151536047 1.79651969568281e-09 5.36458979092467e-09 2.27019742221674e-10 3.80891454546292
AAEL000636 271.329814260495 4.11648282622952 0.325923775294781 12.6302011030228 1.43909981453519e-36 2.03821555855286e-35 1.37772863974417e-37 4.07094991637985
AAEL000642 304.246900899767 3.41819889540336 0.243137516190725 14.058706155088 6.81202566572242e-45 1.4367593567171e-43 6.1268886596788e-46 3.38914917109392
AAEL000644 279.885894620691 2.09326240146839 0.188132882007365 11.1265100450991 9.321394787013e-29 8.99223746728895e-28 5.07145135627945e-30 2.07051424592456
AAEL000647 12549.2230493224 3.07252477841527 0.159217881570412 19.2976112237524 5.62501193070626e-83 5.12968713911026e-81 3.58659223389229e-84 3.05921705297862
AAEL000651 1477.13030761788 3.28844623178005 0.234458474437516 14.0257085595617 1.08522805308677e-44 2.26628514018582e-43 1.03352376161407e-45 3.2604718982614
AAEL000652 44.4900010915321 4.52271581766649 0.606746607130946 7.45404385374736 9.05218872754516e-14 3.70266357890811e-13 7.20184488803933e-15 4.37487663754221
AAEL000667 11551.5391283763 3.44114676872541 0.205378901174105 16.7551133492932 5.19617839012155e-63 2.39515480993385e-61 3.61664014849509e-64 3.42071532631502
AAEL000671 80.527158781687 2.84283277498174 0.508388147487861 5.59185494199512 2.24656476566299e-08 6.14532908276739e-08 2.8155464766994e-09 2.69520318142353
AAEL000678 522.749104457622 4.80436490482789 0.22821248555199 21.0521562534465 2.18509552858877e-98 4.07327513535165e-96 2.98006422525944e-99 4.78480964042684
